#points
5.490500380193745 161.8295779206113
11.48357186564238 18.35695579917411
24.474911115789702 1.282246395620595
51.97601636970358 1.447864845775657
108.70831543253762 0.17646553521508607
#upper error
5.4745191174569845 46.88708860202993
11.502720870622197 0.0009969868124851862
24.504674204521578 0.0009927900865191938
52.04033216364363 0.0009886282588893983
108.80371926121718 0.0010024061849160314
#lower error
5.489998692570518 277.31684549884653
11.481333481165558 57.91972291414871
24.46693568445913 8.75548621565375
51.966518316341116 4.251720661167971
108.6758707093571 1.0251635925798785
